Id,Response
11430,5
11431,5
11432,5
11433,5
11435,5
11437,5
11439,5
11441,5
11444,5
11447,5
11458,5
11461,5
11464,5
11467,1
11471,5
11476,5
11477,1
11480,5
11485,5
11487,5
11489,5
11500,5
11502,5
11509,5
11518,5
11521,5
11523,5
11526,1
11528,5
11534,5
11542,5
11548,5
11550,5
11551,5
11552,5
11565,5
11566,5
11570,5
11572,5
11584,5
11588,5
11592,5
11598,5
11604,5
11606,5
11607,5
11609,5
11613,5
11615,5
11616,5
11617,5
11619,5
11621,5
11622,5
11623,5
11625,5
11629,5
11634,5
11637,5
11642,5
11657,5
11663,5
11666,5
11671,5
11681,5
11683,5
11694,5
11697,5
11700,5
11703,5
11713,5
11721,5
11725,5
11729,5
11736,5
11739,5
11740,5
11744,5
11750,5
11752,5
11753,5
11754,5
11759,5
11760,5
11767,5
11772,5
11776,5
11780,5
11783,5
11786,5
11790,5
11792,5
11797,5
11799,5
11801,5
11807,5
11813,5
11818,5
11835,5
11842,5
11843,5
11850,5
11861,5
11868,5
11871,5
11877,5
11887,5
11891,5
11897,5
11900,5
11906,5
11911,5
11913,1
11914,5
11915,5
11921,5
11925,5
11926,5
11932,5
11933,5
11936,1
11939,5
11941,5
11946,5
11947,5
11953,5
11958,5
11959,5
11960,5
11961,5
11962,5
11977,5
11978,5
11985,5
11986,5
11992,5
11997,5
12001,5
12006,5
12010,5
12017,5
12019,5
12041,5
12044,5
12050,5
12055,5
12062,5
12064,5
12068,5
12072,5
12073,5
12077,5
12080,5
12082,5
12088,5
12090,5
12092,5
12093,5
12094,5
12099,1
12106,5
12115,5
12124,5
12128,5
12132,5
12139,5
12147,5
12154,5
12162,5
12167,5
12169,5
12170,5
12171,5
12173,5
12178,5
12180,5
12182,5
12185,5
12195,5
12198,5
12204,5
12205,5
12206,5
12207,5
12209,5
12212,5
12215,5
12230,5
12236,5
12241,5
12244,5
12246,5
12261,5
12262,5
12265,5
12267,5
12268,5
12276,5
12279,5
12292,5
12295,5
12297,5
12308,5
12312,5
12317,5
12318,5
12321,5
12326,5
12328,5
12331,5
12336,5
12341,5
12343,5
12345,5
12349,5
12350,5
12353,5
12354,5
12361,5
12366,5
12380,5
12381,5
12386,5
12393,5
12396,5
12397,5
12401,5
12404,5
12410,5
12413,5
12417,5
12423,5
12428,5
12431,5
12433,5
12436,5
12440,5
12441,5
12448,5
12450,5
12452,5
12454,5
12457,5
12458,5
12459,5
12460,5
12472,5
12481,5
12483,5
12485,5
12486,5
12490,5
12499,5
12501,5
12506,5
12507,5
12512,5
12513,5
12515,5
12521,5
12526,5
12538,5
12542,5
12547,5
12548,5
12549,5
12553,5
12554,5
12556,5
12561,5
12562,5
12563,5
12565,5
12568,5
12569,5
12570,5
12577,5
12578,5
12582,5
12583,5
12597,5
12601,5
12606,5
12607,5
12619,5
12622,5
12625,5
12631,5
12635,5
12636,5
12641,5
12643,5
12651,5
12655,5
12660,5
12664,5
12677,5
12681,5
12683,5
12688,5
12689,5
12693,5
12694,5
12696,5
12707,5
12716,1
12720,5
12734,5
12735,5
12738,5
12741,5
12746,5
12753,5
12758,5
12760,5
12768,5
12771,5
12776,5
12780,5
12790,5
12792,5
12793,5
12795,5
12796,5
12797,5
12800,5
12803,1
12807,5
12809,5
12812,5
12816,5
12818,5
12819,5
12823,5
12825,5
12827,5
12829,5
12830,5
12838,5
12839,5
12843,5
12847,5
12848,5
12871,5
12873,5
12874,5
12875,5
12883,5
12890,5
12895,5
12900,5
12901,5
12902,5
12903,5
12904,5
12905,5
12908,5
12911,5
12912,5
12924,5
12930,5
12941,5
12950,5
12951,5
12956,5
12958,5
12967,5
12968,5
12980,5
12982,5
12983,5
12988,5
12996,5
12999,5
13005,5
13008,5
13009,5
13011,5
13012,5
13013,5
13015,5
13016,5
13018,5
13021,5
13024,5
13026,5
13031,5
13032,5
13034,5
13036,5
13039,5
13040,5
13043,5
13044,5
13060,5
13065,5
13075,5
13080,5
13088,5
13095,5
13102,5
13105,1
13107,5
13111,5
13112,5
13120,5
13122,5
13123,5
13124,5
13130,5
13132,5
13140,5
13142,5
13143,5
13144,5
13148,5
13151,5
13154,5
13166,5
13169,5
13175,5
13177,5
13178,5
13179,5
13182,5
13186,5
13188,5
13193,5
13199,5
13206,5
13216,5
13218,5
13228,5
13231,5
13235,5
13246,5
13253,5
13256,5
13259,5
13262,5
13266,5
13269,5
13271,5
13273,5
13274,5
13283,5
13288,5
13296,5
13297,5
13305,5
13312,5
13316,5
13319,5
13320,5
13328,5
13329,5
13335,5
13338,5
13340,5
13344,5
13345,5
13347,5
13350,1
13352,5
13354,5
13362,5
13368,5
13371,5
13374,5
13376,5
13377,5
13381,5
13385,5
13387,5
13395,5
13399,5
13406,5
13407,5
13411,5
13412,5
13422,5
13425,5
13427,5
13431,5
13438,5
13444,5
13445,5
13451,5
13454,5
13459,5
13465,5
13466,5
13472,5
13474,5
13478,5
13480,5
13483,5
13486,5
13499,5
13507,5
13511,5
13521,5
13522,5
13539,5
13541,5
13552,5
13556,5
13557,5
13561,5
13564,5
13573,5
13580,5
13583,1
13584,5
13585,5
13589,5
13590,5
13599,5
13601,5
13604,1
13611,5
13623,5
13629,5
13630,5
13632,5
13633,5
13636,5
13637,5
13644,5
13649,5
13652,5
13657,5
13661,5
13662,5
13664,5
13666,5
13680,5
13681,5
13684,5
13687,5
13689,5
13691,5
13692,5
13697,5
13701,5
13703,5
13709,5
13710,5
13712,5
13720,5
13721,5
13725,5
13728,5
13732,5
13736,5
13740,5
13744,5
13746,5
13750,5
13751,5
13754,5
13756,5
13764,1
13767,5
13776,5
13778,5
13784,5
13788,5
13789,5
13794,5
13798,5
13804,5
13806,5
13807,5
13808,5
13811,5
13831,5
13836,5
13840,5
13841,5
13843,5
13848,5
13851,5
13858,5
13865,5
13869,5
13871,5
13872,5
13873,5
13874,5
13876,5
13884,5
13893,5
13897,5
13907,5
13912,5
13917,5
13932,5
13933,5
13939,5
13942,5
13943,5
13954,5
13956,5
13960,5
13964,5
13965,5
13967,5
13971,5
13972,5
13973,5
13974,5
13976,5
13979,5
13990,5
13994,5
14008,5
14016,5
14023,5
14032,5
14035,5
14038,5
14040,5
14045,5
14052,5
14054,5
14056,5
14076,5
14078,5
14080,5
14085,5
14089,5
14090,5
14091,5
14096,5
14105,5
14108,5
14110,5
14117,5
14118,5
14119,5
14120,5
14122,5
14123,5
14124,5
14125,5
14135,5
14136,5
14138,5
14144,5
14146,5
14151,5
14163,5
14179,5
14181,5
14186,5
14190,5
14197,5
14198,5
14202,5
14203,5
14205,5
14208,5
14211,5
14220,5
14223,5
14227,5
14228,5
14237,5
14238,1
14240,5
14252,5
14254,5
14257,5
14260,5
14264,5
14266,5
14272,5
14273,5
14276,5
14277,5
14278,5
14279,5
14305,5
14313,5
14316,5
14318,5
14322,5
14334,5
14342,5
14346,5
14348,5
14350,5
14357,5
14359,5
14361,5
14363,5
14366,5
14371,5
14372,5
14375,5
14378,5
14380,5
14382,5
14384,5
14385,5
14388,5
14389,5
14391,5
14392,5
14402,5
14412,5
14414,5
14427,5
14428,5
14443,5
14449,5
14453,5
14460,5
14462,5
14465,5
14468,5
14472,5
14474,5
14475,5
14477,5
14479,5
14482,5
14489,5
14497,5
14500,5
14508,5
14509,5
14522,5
14525,5
14538,5
14539,5
14541,5
14543,5
14544,5
14549,5
14550,5
14552,5
14556,5
14563,5
14564,5
14566,5
14572,5
14574,5
14575,5
14579,5
14582,5
14585,5
14591,5
14592,5
14595,5
14604,5
14607,5
14612,5
14616,5
14618,5
14632,5
14633,5
14634,5
14635,5
14650,5
14657,1
14661,5
14662,5
14664,5
14672,5
14677,5
14681,5
14684,5
14689,5
14697,5
14700,5
14701,5
14717,5
14721,5
14733,5
14735,5
14737,5
14739,5
14740,5
14748,5
14750,5
14752,5
14754,5
14755,5
14763,5
14765,5
14779,5
14782,5
14785,5
14790,1
14792,5
14801,5
14812,5
14813,5
14816,5
14817,5
14819,5
14823,5
14831,5
14836,5
14838,5
14840,5
14844,5
14849,5
14851,5
14852,5
14858,5
14859,5
14862,5
14863,5
14869,5
14879,5
14882,5
14885,5
14890,5
14893,5
14897,5
14898,5
14901,5
14902,5
14917,1
14922,5
14924,5
14934,5
14940,5
14941,5
14945,5
14948,5
14956,5
14962,5
14963,5
14966,5
14972,5
14974,5
14977,5
14980,5
14990,5
14991,5
14998,5
15000,5
15014,5
15021,5
15025,5
15031,5
15036,5
15042,5
15047,5
15049,5
15055,5
15058,5
15059,5
15061,5
15069,5
15070,5
15072,5
15077,5
15085,5
15101,5
15105,5
15107,5
15108,5
15109,5
15111,5
15112,5
15113,5
15122,5
15128,5
15129,5
15131,5
15135,5
15136,5
15138,5
15140,5
15151,5
15160,5
15170,5
15171,5
15177,5
15184,5
15187,5
15195,5
15196,5
15202,5
15203,5
15205,5
15220,5
15222,5
15224,5
15226,5
15229,5
15232,5
15234,1
15250,5
15254,5
15258,5
15260,5
15261,5
15272,5
15276,5
15278,5
15282,5
15289,5
15290,5
15294,5
15298,5
15300,5
15304,5
15307,5
15308,5
15314,5
15322,5
15323,5
15330,5
15333,5
15334,5
15335,5
15341,5
15342,5
15343,5
15345,5
15346,5
15355,5
15356,5
15360,5
15364,5
15368,5
15389,5
15398,5
15400,5
15401,5
15405,5
15406,5
15408,5
15414,5
15416,5
15417,5
15428,5
15431,5
15434,5
15436,5
15437,5
15438,5
15440,5
15448,5
15449,5
15450,5
15451,5
15454,5
15459,5
15466,5
15468,5
15475,5
15478,5
15482,5
15483,5
15485,5
15494,5
15497,5
15504,5
15507,5
15519,5
15520,5
15521,5
15524,5
15534,5
15539,5
15540,5
15541,5
15543,6
15547,5
15548,5
15551,5
15563,5
15565,5
15569,5
15570,5
15572,5
15575,5
15584,5
15585,1
15587,5
15588,5
15592,5
15593,5
15599,5
15603,5
15605,5
15606,5
15607,5
15622,5
15623,5
15628,5
15630,1
15632,5
15635,5
15642,5
15643,5
15647,5
15648,5
15651,5
15652,5
15655,5
15656,5
15657,5
15659,5
15663,5
15664,5
15665,5
15666,5
15667,5
15672,5
15676,5
15685,5
15697,5
15705,5
15706,5
15715,5
15720,5
15724,5
15725,5
15726,5
15729,5
15731,5
15745,5
15753,5
15754,5
15760,5
15763,5
15764,5
15767,5
15770,5
15772,5
15777,5
15781,5
15784,5
15785,5
15799,5
15803,5
15805,5
15806,5
15808,5
15810,5
15816,5
15818,5
15824,5
15825,5
15827,5
15834,5
15835,5
15837,5
15839,5
15843,5
15845,5
15850,5
15852,5
15853,5
15864,5
15866,5
15868,5
15869,5
15876,5
15877,5
15882,5
15891,5
15900,5
15905,5
15913,5
15918,5
15925,5
15933,5
15936,5
15939,5
15940,5
15944,5
15945,5
15950,5
15951,5
15958,5
15971,5
15972,5
15976,5
15979,5
15980,5
15984,5
15985,5
15986,5
15987,5
15988,5
15990,5
15991,5
15993,5
16008,5
16009,5
16011,5
16016,5
16022,5
16024,5
16025,5
16031,5
16032,5
16036,5
16039,5
16043,5
16044,5
16046,5
16051,5
16052,5
16056,5
16057,5
16061,1
16067,5
16070,5
16073,5
16075,5
16076,5
16079,5
16081,5
16082,5
16083,5
16086,5
16088,5
16094,5
16097,5
16099,5
16102,5
16107,5
16112,5
16115,5
16119,5
16120,5
16123,1
16128,5
16134,5
16138,5
16141,5
16142,1
16144,5
16154,5
16155,5
16159,5
16161,5
16163,5
16168,5
16169,5
16170,5
16173,5
16175,5
16176,5
16177,5
16182,5
16183,5
16186,5
16188,5
16194,5
16201,5
16204,5
16205,5
16208,5
16212,5
16213,5
16221,5
16227,5
16231,5
16233,5
16234,5
16235,5
16238,5
16239,5
16245,5
16247,5
16248,5
16252,5
16257,5
16259,5
16260,5
16262,5
16264,5
16268,5
16273,5
16277,5
16284,5
16290,5
16291,5
16304,5
16307,5
16309,5
16310,5
16317,5
16319,5
16323,5
16329,5
16340,5
16345,5
16348,5
16350,5
16353,5
16363,5
16364,5
16366,5
16379,5
16387,5
16390,5
16392,5
16393,5
16396,5
16398,5
16400,5
16403,5
16409,5
16414,5
16417,5
16418,5
16420,5
16421,5
16422,5
16430,6
16432,5
16433,5
16434,5
16435,5
16436,5
16444,5
16451,5
16458,5
16463,5
16466,5
16469,5
16471,5
16475,5
16480,5
16481,5
16486,5
16489,5
16493,5
16499,5
16507,5
16509,5
16514,5
16515,5
16518,5
16520,5
16525,5
16531,5
16532,5
16534,5
16537,5
16538,5
16539,5
16540,5
16549,5
16558,5
16560,5
16569,5
16571,5
16574,5
16581,5
16583,5
16590,5
16594,5
16616,5
16617,5
16619,5
16623,5
16629,5
16634,5
16640,5
16641,5
16642,5
16650,5
16656,5
16658,5
16664,5
16671,5
16676,5
16678,5
16685,5
16693,5
16695,5
16698,5
16702,5
16708,5
16713,5
16727,5
16728,5
16736,5
16743,5
16746,5
16751,5
16752,5
16754,5
16775,5
16782,1
16783,5
16785,5
16796,5
16797,5
16804,5
16814,5
16816,5
16819,5
16828,5
16834,5
16836,5
16840,5
16841,5
16844,5
16845,5
16860,5
16867,5
16869,5
16878,5
16879,5
16885,1
16897,5
16904,5
16905,5
16911,5
16912,5
16916,5
16918,5
16923,5
16927,5
16932,5
16938,5
16939,5
16944,5
16948,5
16956,5
16961,5
16964,5
16966,5
16971,5
16972,5
16978,5
16983,5
16989,5
16990,5
16992,5
16994,5
16997,5
17002,5
17008,5
17015,5
17018,5
17019,5
17026,5
17029,5
17035,5
17038,5
17044,5
17047,5
17051,5
17054,5
17055,5
17070,5
17073,5
17075,5
17078,5
17079,5
17080,5
17081,5
17082,5
17084,5
17090,5
17091,5
17103,5
17120,5
17128,5
17129,5
17130,5
17133,5
17135,5
17136,5
17138,5
17164,5
17165,5
17175,5
17176,5
17189,5
17191,5
17193,5
17194,5
17201,5
17203,5
17208,5
17212,5
17213,5
17214,5
17215,5
17219,5
17225,5
17226,5
17227,5
17233,5
17235,5
17245,5
17254,5
17258,5
17261,5
17262,5
17263,5
17265,5
17273,5
17276,5
17278,5
17281,5
17284,5
17287,5
17290,5
17292,5
17298,5
17299,5
17300,5
17301,5
17302,5
17311,5
17314,5
17321,5
17322,5
17324,5
17328,5
17331,5
17332,5
17337,5
17343,5
17344,5
17345,5
17348,5
17354,5
17362,5
17363,5
17365,5
17376,5
17383,5
17385,5
17391,5
17394,5
17395,5
17396,5
17401,5
17404,5
17405,5
17407,5
17411,5
17424,5
17427,5
17435,5
17438,5
17440,5
17444,5
17445,5
17449,5
17456,5
17458,5
17459,5
17468,5
17470,5
17472,5
17477,5
17479,5
17483,5
17485,5
17492,5
17493,5
17496,5
17499,5
17506,5
17507,5
17513,5
17516,5
17520,5
17524,5
17528,5
17538,5
17541,1
17545,5
17546,5
17552,5
17553,5
17555,5
17565,5
17567,5
17571,5
17573,5
17574,5
17580,5
17582,5
17598,5
17602,5
17606,6
17607,5
17623,5
17632,5
17633,5
17643,5
17646,5
17647,5
17648,5
17657,5
17658,5
17659,5
17667,5
17670,5
17677,5
17678,5
17680,5
17683,5
17684,5
17688,5
17689,5
17693,5
17694,5
17701,5
17702,5
17703,5
17704,5
17708,5
17710,5
17711,5
17712,5
17714,5
17715,5
17716,5
17718,5
17720,5
17724,5
17729,5
17731,5
17734,5
17741,5
17742,5
17744,5
17746,5
17749,5
17752,5
17753,5
17756,5
17757,5
17758,5
17766,5
17769,5
17778,5
17780,5
17781,5
17794,5
17801,5
17805,5
17811,5
17820,5
17824,5
17827,5
17830,5
17832,5
17838,5
17839,5
17840,5
17850,5
17856,5
17859,5
17861,5
17864,5
17868,1
17869,6
17871,5
17872,5
17874,5
17884,5
17885,5
17886,5
17887,5
17892,5
17893,5
17894,5
17897,5
17905,5
17908,5
17913,5
17915,5
17918,5
17922,5
17923,5
17924,5
17925,5
17929,5
17938,5
17940,5
17941,5
17944,5
17953,5
17956,5
17960,5
17965,5
17969,5
17973,5
17977,5
17979,5
17981,5
17982,5
17984,5
17986,5
17989,5
17997,5
17998,5
18000,5
18004,5
18010,5
18012,5
18013,5
18015,5
18027,5
18029,5
18034,5
18043,5
18049,5
18050,5
18053,5
18058,5
18061,5
18063,5
18065,5
18066,5
18071,5
18077,5
18078,5
18083,5
18086,5
18089,5
18096,5
18105,5
18106,5
18107,5
18109,5
18111,5
18115,5
18123,5
18124,5
18125,5
18126,5
18127,5
18132,5
18133,5
18136,5
18145,5
18146,5
18161,5
18166,5
18168,5
18176,5
18177,1
18178,5
18183,5
18184,5
18186,5
18192,5
18193,5
18197,1
18198,5
18204,5
18206,5
18207,5
18211,5
18212,5
18216,5
18223,5
18225,5
18227,5
18228,5
18229,5
18233,5
18244,5
18248,5
18251,5
18253,5
18256,1
18262,5
18269,5
18270,5
18274,5
18275,5
18283,5
18285,5
18291,5
18292,5
18293,5
18294,5
18297,5
18299,5
18302,5
18309,5
18311,5
18313,5
18326,5
18331,5
18335,5
18336,5
18337,5
18342,5
18351,5
18358,5
18359,5
18361,5
18362,5
18367,5
18369,5
18370,5
18374,5
18376,1
18377,5
18378,5
18380,5
18381,5
18383,5
18389,5
18390,5
18393,5
18394,5
18398,5
18400,5
18404,5
18406,1
18407,5
18410,5
18411,5
18412,5
18413,5
18416,5
18422,5
18427,5
18428,5
18430,5
18437,5
18438,5
18443,5
18445,1
18446,5
18453,5
18457,5
18459,5
18460,5
18462,5
18464,5
18469,5
18473,5
18474,5
18479,5
18480,5
18481,5
18484,5
18487,5
18492,5
18502,5
18504,5
18509,5
18512,5
18515,5
18517,5
18521,5
18537,5
18538,5
18542,5
18543,5
18546,5
18549,5
18552,5
18558,5
18560,5
18562,5
18566,5
18568,5
18569,5
18570,5
18571,5
18575,5
18576,5
18585,5
18587,5
18588,5
18589,5
18590,5
18596,5
18597,5
18600,5
18612,5
18615,5
18620,5
18624,5
18629,5
18632,5
18636,5
18637,5
18638,5
18639,5
18640,5
18643,5
18645,5
18646,5
18653,5
18656,5
18662,5
18666,5
18668,5
18671,5
18672,5
18673,5
18677,5
18680,5
18681,5
18683,5
18687,5
18689,5
18691,5
18703,5
18706,5
18715,5
18720,5
18722,5
18737,5
18738,5
18742,5
18744,5
18774,5
18784,5
18785,5
18787,5
18788,5
18798,5
18799,5
18802,5
18810,5
18811,5
18813,5
18816,5
18819,5
18821,5
18823,5
18828,5
18831,5
18833,5
18835,5
18840,5
18843,5
18846,5
18852,5
18867,5
18871,5
18872,5
18879,5
18880,5
18886,5
18888,5
18889,5
18897,5
18898,5
18900,5
18901,5
18908,5
18921,5
18923,5
18932,5
18939,5
18949,5
18951,5
18957,5
18958,5
18975,5
18982,5
18987,5
18990,5
18991,5
18999,5
19008,5
19010,5
19012,5
19014,5
19016,5
19017,5
19018,5
19024,5
19025,5
19030,5
19032,5
19034,5
19041,5
19042,5
19043,5
19045,5
19047,5
19048,5
19050,5
19051,5
19057,5
19060,5
19063,5
19069,5
19073,5
19074,5
19078,5
19080,5
19082,5
19096,5
19104,5
19105,5
19108,5
19112,5
19114,5
19127,5
19128,5
19129,5
19130,5
19131,5
19140,5
19145,5
19147,5
19148,5
19151,5
19160,5
19163,5
19164,5
19168,5
19171,5
19175,5
19180,5
19181,5
19189,5
19191,5
19193,5
19200,5
19202,5
19203,5
19205,5
19206,5
19207,5
19209,5
19213,5
19240,6
19241,5
19243,5
19247,5
19248,5
19252,5
19254,5
19272,5
19273,5
19285,5
19289,5
19295,5
19298,5
19301,5
19304,5
19315,5
19316,5
19317,5
19318,5
19321,5
19322,5
19325,5
19333,5
19341,5
19342,5
19346,5
19348,1
19351,5
19354,5
19356,5
19374,5
19375,5
19376,5
19380,5
19386,5
19388,5
19389,5
19393,5
19398,5
19399,5
19403,5
19406,5
19410,5
19416,5
19417,5
19422,5
19427,5
19436,5
19440,5
19442,5
19443,5
19446,5
19447,5
19456,5
19460,5
19468,5
19469,5
19470,5
19475,5
19478,5
19481,5
19482,5
19488,5
19490,5
19491,5
19497,5
19502,5
19504,5
19508,5
19511,5
19518,5
19520,5
19522,5
19530,5
19542,5
19544,5
19546,1
19547,5
19549,5
19552,5
19556,5
19559,5
19562,5
19564,5
19567,5
19568,5
19580,5
19581,5
19582,5
19585,5
19591,5
19594,5
19598,5
19602,5
19612,5
19613,5
19618,5
19623,5
19624,5
19628,1
19629,5
19631,5
19633,5
19636,5
19637,5
19641,5
19642,5
19655,5
19656,5
19658,5
19664,5
19665,5
19667,5
19668,5
19669,5
19673,5
19675,5
19676,5
19678,5
19680,5
19683,5
19684,5
19692,5
19698,5
19700,5
19702,5
19705,5
19706,5
19707,5
19711,5
19714,5
19718,5
19720,5
19735,5
19736,5
19741,5
19744,5
19745,5
19748,5
19750,5
19763,5
19767,5
19775,5
19778,5
19779,5
19782,5
19784,5
19785,5
19786,5
19788,5
19789,5
19791,5
19792,5
19794,5
19796,5
19802,5
19803,5
19804,5
19806,5
19812,5
19816,5
19818,5
19819,5
19820,5
19821,5
19823,5
19830,5
19834,5
19838,5
19841,5
19843,5
19847,5
19848,5
19850,5
19854,5
19861,5
19865,5
19866,5
19869,5
19871,5
19877,5
19885,5
19886,5
19888,5
19889,5
19895,5
19896,5
19899,5
19901,5
19907,5
19909,5
19910,5
19911,5
19918,5
19919,5
19928,5
19931,5
19944,5
19948,5
19956,5
19957,5
19961,5
19964,5
19965,5
19969,5
19978,5
19982,5
19983,5
19987,5
19988,5
19989,5
19992,5
19995,5
19996,5
20009,5
20017,5
20025,5
20032,5
20034,5
20039,5
20042,5
20044,5
20048,5
20051,5
20056,5
20064,5
20065,5
20069,5
20073,5
20087,5
20088,5
20097,5
20098,5
20106,5
20108,5
20113,5
20117,5
20119,5
20120,5
20122,5
20125,5
20126,5
20127,5
20131,5
20133,5
20136,5
20137,5
20144,5
20146,5
20147,5
20149,5
20158,5
20164,5
20170,5
20172,5
20175,5
20182,5
20187,5
20197,5
20199,5
20201,5
20204,5
20216,5
20221,5
20224,5
20226,5
20227,5
20230,5
20232,5
20235,5
20237,5
20240,5
20243,5
20245,5
20246,5
20250,5
20256,5
20261,5
20274,5
20280,5
20281,5
20282,5
20283,5
20291,5
20294,5
20300,5
20301,5
20306,5
20307,5
20311,5
20318,5
20319,5
20321,5
20324,6
20327,5
20328,5
20330,5
20332,5
20333,5
20334,5
20343,5
20354,5
20358,5
20368,5
20369,5
20371,5
20374,5
20379,5
20380,5
20385,5
20391,5
20392,5
20393,5
20394,5
20404,5
20413,5
20414,5
20418,5
20422,5
20428,5
20431,5
20435,5
20439,5
20454,5
20460,5
20462,5
20464,5
20477,5
20482,5
20484,1
20487,5
20505,5
20506,5
20507,5
20512,5
20514,5
20515,5
20517,5
20522,5
20523,5
20524,5
20525,5
20530,5
20544,5
20545,5
20552,5
20554,5
20557,5
20564,5
20568,5
20570,5
20579,5
20586,5
20591,5
20597,5
20602,5
20608,5
20609,5
20618,5
20619,5
20636,5
20640,5
20646,5
20654,5
20656,5
20661,5
20664,5
20665,5
20666,5
20671,5
20694,5
20695,5
20704,5
20705,5
20707,5
20710,5
20711,1
20712,5
20714,5
20722,5
20732,5
20738,5
20745,5
20746,5
20747,5
20751,5
20755,5
20762,5
20763,5
20769,5
20774,5
20780,5
20782,5
20783,5
20784,5
20811,5
20812,5
20814,5
20825,5
20827,5
20828,5
20830,5
20833,5
20835,5
20843,5
20846,5
20847,5
20849,5
20851,5
20858,5
20863,5
20870,5
20875,5
20879,5
20881,5
20887,5
20892,5
20895,5
20903,5
20905,5
20907,5
20908,5
20912,5
20915,5
20917,5
20918,5
20923,5
20924,5
20925,5
20927,5
20935,5
20937,5
20943,5
20945,5
20949,5
20950,5
20964,5
20970,5
20980,5
20990,5
20991,5
20996,5
21000,5
21002,5
21004,5
21011,5
21014,5
21015,5
21022,5
21026,5
21037,5
21038,5
21039,5
21061,5
21063,5
21065,5
21069,5
21071,5
21084,5
21086,5
21087,5
21089,5
21094,5
21095,5
21098,5
21103,5
21105,5
21106,5
21108,5
21109,5
21111,5
21112,5
21120,5
21125,5
21141,5
21142,5
21144,5
21146,1
21150,5
21159,5
21165,5
21166,5
21180,5
21183,5
21186,5
21187,5
21189,5
21193,5
21194,5
21205,5
21208,5
21209,5
21210,5
21211,5
21214,5
21221,5
21228,5
21235,5
21239,5
21242,5
21244,5
21245,5
21251,5
21260,5
21267,5
21269,5
21275,5
21281,5
21282,5
21286,5
21287,5
21292,5
21294,5
21305,5
21323,5
21329,5
21331,5
21332,5
21334,5
21340,5
21344,5
21346,5
21347,5
21348,5
21354,5
21365,5
21367,5
21368,5
21369,5
21371,5
21377,5
21379,5
21381,5
21382,5
21383,5
21387,5
21390,5
21394,5
21395,5
21397,5
21399,5
21400,5
21401,5
21402,5
21405,5
21406,5
21409,5
21411,5
21412,5
21416,5
21421,5
21422,5
21425,5
21428,5
21431,5
21434,5
21436,5
21444,5
21448,5
21453,5
21457,5
21461,5
21476,1
21480,5
21484,5
21489,5
21490,5
21494,5
21496,5
21506,5
21508,5
21515,5
21516,1
21517,5
21524,5
21543,5
21558,5
21559,5
21566,5
21572,5
21575,5
21578,5
21589,1
21595,5
21596,5
21605,5
21621,5
21628,5
21630,5
21632,5
21643,5
21645,5
21652,6
21660,5
21661,5
21664,5
21665,5
21666,5
21669,5
21673,5
21674,5
21675,5
21676,5
21680,5
21688,5
21693,5
21695,5
21697,5
21699,5
21705,5
21706,5
21707,5
21709,5
21711,5
21712,5
21717,5
21722,5
21726,1
21731,5
21732,5
21744,5
21745,5
21752,5
21759,5
21763,5
21765,5
21772,5
21779,5
21787,5
21790,5
21793,5
21794,5
21799,5
21809,5
21816,5
21819,5
21822,5
21837,5
21838,5
21839,5
21846,5
21848,5
21849,5
21856,5
21858,5
21866,5
21870,5
21873,5
21878,5
21881,5
21887,5
21890,5
21897,5
21902,5
21909,5
21915,5
21918,5
21920,5
21923,5
21924,5
21929,5
21933,5
21944,5
21946,5
21947,5
21953,5
21959,5
21969,5
21972,5
21975,5
21978,5
21979,5
21996,5
22001,5
22016,5
22017,5
22022,5
22028,5
22029,5
22033,5
22034,5
22037,5
22040,5
22042,5
22044,5
22045,5
22048,5
22054,5
22056,5
22057,5
22058,5
22065,5
22069,5
22073,5
22075,5
22077,5
22080,5
22082,5
22084,5
22085,5
22087,5
22089,5
22092,5
22093,5
22097,5
22099,5
22100,5
22101,5
22109,5
22111,5
22113,5
22114,5
22115,5
22117,5
22118,5
22128,5
22131,5
22132,5
22139,5
22140,5
22144,5
22158,5
22161,5
22162,5
22163,5
22164,5
22172,5
22176,5
22179,5
22181,5
22182,5
22184,5
22185,5
22187,5
22188,5
22196,5
22197,5
22213,5
22221,5
22222,5
22223,5
22225,5
22226,5
22227,5
22236,5
22238,5
22239,5
22241,5
22243,5
22244,5
22248,5
22253,5
22255,5
22257,5
22259,5
22267,5
22269,5
22271,5
22272,5
22273,5
22276,5
22279,5
22281,5
22286,5
22288,5
22292,5
22300,5
22301,5
22308,5
22317,5
22318,5
22321,5
22322,5
22328,5
22329,5
22331,5
22333,5
22334,5
22337,5
22338,5
22342,5
22346,5
22348,5
22354,5
22358,5
22359,5
22361,5
22368,5
22369,1
22370,5
22372,5
22375,5
22376,5
22378,5
22379,5
22381,5
22382,5
22394,5
22404,5
22405,5
22406,5
22410,5
22413,5
22420,5
22423,5
22425,5
22428,5
22431,5
22434,5
22440,5
22449,5
22452,5
22453,5
22458,5
22459,5
22464,5
22466,5
22475,5
22480,5
22482,5
22486,5
22487,5
22489,5
22490,5
22493,5
22494,5
22496,5
22500,5
22506,5
22516,5
22520,5
22527,5
22530,5
22534,5
22535,5
22544,5
22546,5
22547,5
22557,5
22559,5
22561,5
22566,1
22567,5
22570,5
22574,5
22584,5
22588,5
22589,5
22590,5
22591,5
22592,5
22596,5
22598,5
22600,5
22602,5
22603,5
22604,5
22610,5
